best_epoch,best_test_loss,final_train_loss,final_test_loss,final_accuracy_train,final_accuracy_test,num_epochs,early_stopping,eta,h1,h2,batch_size,dropout_rate,weight_decay,momentum
55,1.854378517717123,1.8194775047302245,1.85499057918787,0.37318748,0.35180664,65,True,0.0001,512,512,128,0.1,0.001,0
84,1.8337185382843018,1.794033616065979,1.8448671884834766,0.38981247,0.36669922,94,True,0.0001,512,512,128,0.1,0.001,0.1
101,1.8246919848024845,1.7700822353363037,1.8403566218912601,0.40162498,0.36523438,111,True,0.0001,512,512,128,0.1,0.001,0.125
35,1.8558920472860336,1.8362998657226564,1.859165258705616,0.37281245,0.35961914,45,True,0.0001,512,512,128,0.1,0.001,0.15
70,1.834683544933796,1.797731873512268,1.8403021395206451,0.3869375,0.36328125,80,True,0.0001,512,512,128,0.1,0.001,0.175
66,1.8355871848762035,1.7926207008361816,1.8497194088995457,0.38981247,0.35180664,76,True,0.0001,512,512,128,0.1,0.001,0.2
67,1.8328288197517395,1.7857194290161134,1.851142793893814,0.39156246,0.36401367,77,True,0.0001,512,512,128,0.1,0.001,0.225
71,1.8240621723234653,1.787736207962036,1.8351856581866741,0.39725,0.35766602,81,True,0.0001,512,512,128,0.1,0.001,0.25
51,1.841452606022358,1.8102762498855591,1.845007237046957,0.38,0.36816406,61,True,0.0001,512,512,128,0.1,0.001,0.275
55,1.8352749571204185,1.7984257526397704,1.8479676470160484,0.39012498,0.36865234,65,True,0.0001,512,512,128,0.1,0.001,0.3
71,1.8396611884236336,1.805090558052063,1.8521450757980347,0.3813125,0.36157227,81,True,0.0001,512,512,128,0.1,0.0001,0
80,1.8373303711414337,1.7879357814788819,1.8496142774820328,0.39306247,0.35961914,90,True,0.0001,512,512,128,0.1,0.0001,0.1
73,1.8357398211956024,1.8010606346130371,1.8492913246154785,0.38474995,0.36279297,83,True,0.0001,512,512,128,0.1,0.0001,0.125
48,1.8467866964638233,1.822349603652954,1.8496223837137222,0.37249994,0.3671875,58,True,0.0001,512,512,128,0.1,0.0001,0.15
71,1.8353918939828873,1.792230019569397,1.8441603928804398,0.3910625,0.36328125,81,True,0.0001,512,512,128,0.1,0.0001,0.175
63,1.8397416025400162,1.7944554843902587,1.8572824373841286,0.38837498,0.36010742,73,True,0.0001,512,512,128,0.1,0.0001,0.2
81,1.8294619470834732,1.7869962873458862,1.8423474878072739,0.38937497,0.35986328,91,True,0.0001,512,512,128,0.1,0.0001,0.225
41,1.839877687394619,1.8125341186523438,1.8468256741762161,0.38193744,0.36010742,51,True,0.0001,512,512,128,0.1,0.0001,0.25
53,1.846672274172306,1.8009476823806763,1.851439069956541,0.385875,0.35620117,63,True,0.0001,512,512,128,0.1,0.0001,0.275
38,1.8535958342254162,1.821111367225647,1.8572868183255196,0.37724996,0.3564453,48,True,0.0001,512,512,128,0.1,0.0001,0.3
53,1.9031206220388412,1.8887268829345703,1.9080570824444294,0.34818745,0.34155273,63,True,0.0001,512,512,128,0.2,0,0
85,1.885861761868,1.8478191032409668,1.9084917679429054,0.36299998,0.3388672,95,True,0.0001,512,512,128,0.2,0,0.1
45,1.9088635221123695,1.8887894315719604,1.9190789610147476,0.34943748,0.3305664,55,True,0.0001,512,512,128,0.2,0,0.125
33,1.918141320347786,1.9081217012405396,1.9256280660629272,0.34237498,0.3383789,43,True,0.0001,512,512,128,0.2,0,0.15
50,1.9139151349663734,1.8733535223007203,1.9175012819468975,0.3565625,0.33398438,60,True,0.0001,512,512,128,0.2,0,0.175
51,1.9092594049870968,1.8674535074234009,1.9313089214265347,0.35924995,0.32470703,61,True,0.0001,512,512,128,0.2,0,0.2
54,1.9038134142756462,1.8660861806869506,1.9335215911269188,0.35556245,0.32788086,64,True,0.0001,512,512,128,0.2,0,0.225
53,1.8948669508099556,1.8767179584503173,1.911225225776434,0.35518748,0.34179688,63,True,0.0001,512,512,128,0.2,0,0.25
50,1.9027722515165806,1.8670271244049073,1.9207600392401218,0.35562497,0.33398438,60,True,0.0001,512,512,128,0.2,0,0.275
57,1.892527036368847,1.8476948623657226,1.8964287973940372,0.36831248,0.33618164,67,True,0.0001,512,512,128,0.2,0,0.3
42,1.9131583161652088,1.904521529197693,1.9492606334388256,0.34468746,0.3293457,52,True,0.0001,512,512,128,0.2,0.001,0
46,1.901885312050581,1.893906548500061,1.9144240655004978,0.3484375,0.34277344,56,True,0.0001,512,512,128,0.2,0.001,0.1
39,1.9112249128520489,1.8934020195007324,1.9295565150678158,0.34262496,0.3330078,49,True,0.0001,512,512,128,0.2,0.001,0.125
37,1.909050714224577,1.897449348449707,1.9107126630842686,0.34199995,0.34179688,47,True,0.0001,512,512,128,0.2,0.001,0.15
30,1.9257374666631222,1.905519082069397,1.9294813312590122,0.3441875,0.32763672,40,True,0.0001,512,512,128,0.2,0.001,0.175
70,1.8858490027487278,1.8519986047744752,1.895504143089056,0.36668748,0.34375,80,True,0.0001,512,512,128,0.2,0.001,0.2
36,1.9091910310089588,1.8931278886795044,1.91156892105937,0.348,0.3466797,46,True,0.0001,512,512,128,0.2,0.001,0.225
58,1.898301187902689,1.8729411182403564,1.9097569398581982,0.35724998,0.34277344,68,True,0.0001,512,512,128,0.2,0.001,0.25
35,1.9206512495875359,1.8866014108657836,1.9271890968084335,0.34787494,0.3359375,45,True,0.0001,512,512,128,0.2,0.001,0.275
28,1.9210482388734818,1.8976334657669067,1.944722954183817,0.34749997,0.32641602,38,True,0.0001,512,512,128,0.2,0.001,0.3
42,1.9196525551378727,1.9081352500915527,1.9222376942634583,0.34099996,0.32641602,52,True,0.0001,512,512,128,0.2,0.0001,0
33,1.9213252179324627,1.914598907470703,1.9257032088935375,0.33749998,0.33007812,43,True,0.0001,512,512,128,0.2,0.0001,0.1
35,1.9237477853894234,1.8984755058288574,1.9284669272601604,0.3450625,0.32299805,45,True,0.0001,512,512,128,0.2,0.0001,0.125
67,1.902252309024334,1.8552554988861083,1.910752773284912,0.36506248,0.34033203,77,True,0.0001,512,512,128,0.2,0.0001,0.15
40,1.9249287620186806,1.8911638917922973,1.9417105950415134,0.35043746,0.328125,50,True,0.0001,512,512,128,0.2,0.0001,0.175
46,1.9053965620696545,1.8830440406799316,1.908150389790535,0.35481244,0.34228516,56,True,0.0001,512,512,128,0.2,0.0001,0.2
38,1.9046307057142258,1.8848054275512696,1.9109333530068398,0.3566875,0.33789062,48,True,0.0001,512,512,128,0.2,0.0001,0.225
34,1.9025322534143925,1.8979431533813476,1.932556625455618,0.34475,0.33325195,44,True,0.0001,512,512,128,0.2,0.0001,0.25
66,1.8933891952037811,1.8471829919815064,1.9170244000852108,0.36543745,0.34155273,76,True,0.0001,512,512,128,0.2,0.0001,0.275
52,1.8857859559357166,1.8666784648895263,1.8971972838044167,0.35837495,0.35229492,62,True,0.0001,512,512,128,0.2,0.0001,0.3
64,1.963054172694683,1.9485039215087891,1.9901401959359646,0.33543748,0.31176758,74,True,0.0001,512,512,128,0.3,0,0
69,1.9566432759165764,1.9463696193695068,1.9793096408247948,0.33162498,0.3166504,79,True,0.0001,512,512,128,0.3,0,0.1
22,2.008518014103174,2.0001147842407225,2.0144626572728157,0.31312495,0.30810547,32,True,0.0001,512,512,128,0.3,0,0.125
46,1.969312734901905,1.9631127939224242,1.985610656440258,0.32274997,0.32470703,56,True,0.0001,512,512,128,0.3,0,0.15
23,2.0084146559238434,2.00173509311676,2.0093973092734814,0.31443745,0.3161621,33,True,0.0001,512,512,128,0.3,0,0.175
81,1.9619253799319267,1.9198856563568116,1.979327529668808,0.33962494,0.32104492,91,True,0.0001,512,512,128,0.3,0,0.2
32,1.9881009198725224,1.9832488508224488,2.010789889842272,0.31724995,0.30566406,42,True,0.0001,512,512,128,0.3,0,0.225
39,1.9717515632510185,1.9583516759872437,1.9795386120676994,0.32418746,0.32299805,49,True,0.0001,512,512,128,0.3,0,0.25
61,1.9731278978288174,1.9305764322280883,1.9961251020431519,0.33787495,0.32006836,71,True,0.0001,512,512,128,0.3,0,0.275
35,1.9884504303336143,1.9566574964523316,1.9931912198662758,0.32806247,0.31762695,45,True,0.0001,512,512,128,0.3,0,0.3
33,2.00614283233881,1.9987107486724853,2.01473842933774,0.31987494,0.31030273,43,True,0.0001,512,512,128,0.3,0.001,0
76,1.950707133859396,1.9185230941772462,1.9596305824816227,0.34587497,0.32763672,86,True,0.0001,512,512,128,0.3,0.001,0.1
70,1.9594187177717686,1.94039857006073,1.96877009421587,0.33674997,0.32470703,80,True,0.0001,512,512,128,0.3,0.001,0.125
53,1.9752736650407314,1.9472701473236085,1.9772641770541668,0.33674997,0.32128906,63,True,0.0001,512,512,128,0.3,0.001,0.15
68,1.9609916098415852,1.9334566373825073,1.9943708591163158,0.33587497,0.31225586,78,True,0.0001,512,512,128,0.3,0.001,0.175
52,1.965985108166933,1.9555115518569945,1.9934090375900269,0.32731247,0.3125,62,True,0.0001,512,512,128,0.3,0.001,0.2
50,1.9603338353335857,1.9478597888946534,2.000634081661701,0.32756245,0.30664062,60,True,0.0001,512,512,128,0.3,0.001,0.225
52,1.9766249060630798,1.9513234844207763,1.9784012995660305,0.32643747,0.3178711,62,True,0.0001,512,512,128,0.3,0.001,0.25
34,1.9827384389936924,1.976363971710205,1.9943327568471432,0.32199997,0.31518555,44,True,0.0001,512,512,128,0.3,0.001,0.275
75,1.949895191937685,1.9216013908386231,1.9641387090086937,0.34006244,0.32177734,85,True,0.0001,512,512,128,0.3,0.001,0.3
75,1.959134478121996,1.935061764717102,1.9641054719686508,0.33612496,0.32543945,85,True,0.0001,512,512,128,0.3,0.0001,0
59,1.9621247723698616,1.9523181200027466,1.9878119826316833,0.32631248,0.3137207,69,True,0.0001,512,512,128,0.3,0.0001,0.1
56,1.986778363585472,1.953710825920105,1.9965594969689846,0.32649994,0.3244629,66,True,0.0001,512,512,128,0.3,0.0001,0.125
51,1.9737632274627686,1.960402193069458,1.9822369739413261,0.329,0.3239746,61,True,0.0001,512,512,128,0.3,0.0001,0.15
24,1.9913898296654224,1.9979257116317748,2.0060988403856754,0.31199998,0.3149414,34,True,0.0001,512,512,128,0.3,0.0001,0.175
48,1.970735665410757,1.9462528429031372,1.9861937835812569,0.3311875,0.3161621,58,True,0.0001,512,512,128,0.3,0.0001,0.2
33,1.9992803186178207,1.9650668783187866,2.0062705017626286,0.32649994,0.31982422,43,True,0.0001,512,512,128,0.3,0.0001,0.225
47,1.9669591411948204,1.9498542890548707,1.9863452389836311,0.3310625,0.32299805,57,True,0.0001,512,512,128,0.3,0.0001,0.25
35,1.9790789149701595,1.961542772293091,1.9971479699015617,0.323375,0.3203125,45,True,0.0001,512,512,128,0.3,0.0001,0.275
70,1.9567035250365734,1.9284072580337523,1.9849493764340878,0.33781248,0.3088379,80,True,0.0001,512,512,128,0.3,0.0001,0.3
37,2.0890033319592476,2.0776103734970093,2.103999324142933,0.29362494,0.28442383,47,True,0.0001,512,512,128,0.4,0,0
25,2.1128733046352863,2.116833426475525,2.144142836332321,0.2809375,0.27514648,35,True,0.0001,512,512,128,0.4,0,0.1
39,2.0877483040094376,2.0617746744155885,2.1272405460476875,0.30099994,0.27416992,49,True,0.0001,512,512,128,0.4,0,0.125
63,2.0499505288898945,2.0438809547424315,2.094328846782446,0.30462497,0.29101562,73,True,0.0001,512,512,128,0.4,0,0.15
73,2.050729289650917,2.0022336893081665,2.0703908763825893,0.32187498,0.29345703,83,True,0.0001,512,512,128,0.4,0,0.175
57,2.048790816217661,2.057824115753174,2.075506579130888,0.2999375,0.296875,67,True,0.0001,512,512,128,0.4,0,0.2
29,2.076181698590517,2.085394358634949,2.105617094784975,0.28893745,0.28442383,39,True,0.0001,512,512,128,0.4,0,0.225
69,2.0429358445107937,2.02632995223999,2.0659511759877205,0.30831248,0.29077148,79,True,0.0001,512,512,128,0.4,0,0.25
24,2.1009046994149685,2.0897649660110473,2.1138073951005936,0.29306245,0.28930664,34,True,0.0001,512,512,128,0.4,0,0.275
41,2.057152282446623,2.0522839937210082,2.0831343941390514,0.29674995,0.29003906,51,True,0.0001,512,512,128,0.4,0,0.3
50,2.0769320130348206,2.0742396926879882,2.0876267291605473,0.29012495,0.2866211,60,True,0.0001,512,512,128,0.4,0.001,0
42,2.068727608770132,2.082102650642395,2.0787359438836575,0.28912497,0.29614258,52,True,0.0001,512,512,128,0.4,0.001,0.1
62,2.0421060398221016,2.0377171812057493,2.0561154633760452,0.30487496,0.29858398,72,True,0.0001,512,512,128,0.4,0.001,0.125
35,2.08620074018836,2.073218560218811,2.104968387633562,0.29856247,0.28637695,45,True,0.0001,512,512,128,0.4,0.001,0.15
31,2.081464719027281,2.0805601148605346,2.0836274288594723,0.29193747,0.29077148,41,True,0.0001,512,512,128,0.4,0.001,0.175
27,2.0984929502010345,2.0891616659164427,2.1345521472394466,0.29268748,0.2800293,37,True,0.0001,512,512,128,0.4,0.001,0.2
21,2.104911919683218,2.0895415029525757,2.1084322407841682,0.29068744,0.28198242,31,True,0.0001,512,512,128,0.4,0.001,0.225
26,2.084080871194601,2.0846461858749388,2.113055359572172,0.28999996,0.28466797,36,True,0.0001,512,512,128,0.4,0.001,0.25
51,2.075484525412321,2.0432075939178467,2.1036306731402874,0.30468744,0.28588867,61,True,0.0001,512,512,128,0.4,0.001,0.275
54,2.049310475587845,2.0401704692840577,2.0582873076200485,0.30506247,0.30688477,64,True,0.0001,512,512,128,0.4,0.001,0.3
42,2.0934670753777027,2.0847084579467774,2.1035907827317715,0.29193747,0.2878418,52,True,0.0001,512,512,128,0.4,0.0001,0
47,2.075236704200506,2.06899622631073,2.0904997028410435,0.29324996,0.29125977,57,True,0.0001,512,512,128,0.4,0.0001,0.1
23,2.097195118665695,2.1031902618408203,2.1207077838480473,0.28924996,0.29101562,33,True,0.0001,512,512,128,0.4,0.0001,0.125
22,2.1099068112671375,2.0894263134002684,2.120909832417965,0.29362494,0.28564453,32,True,0.0001,512,512,128,0.4,0.0001,0.15
46,2.073589064180851,2.0493062868118286,2.074506938457489,0.30462497,0.29785156,56,True,0.0001,512,512,128,0.4,0.0001,0.175
40,2.0700835809111595,2.055515329360962,2.0789173133671284,0.301875,0.29467773,50,True,0.0001,512,512,128,0.4,0.0001,0.2
42,2.062310766428709,2.0605725326538087,2.0734449587762356,0.29956245,0.28833008,52,True,0.0001,512,512,128,0.4,0.0001,0.225
72,2.0483390353620052,2.012863790512085,2.067461032420397,0.30768746,0.29858398,82,True,0.0001,512,512,128,0.4,0.0001,0.25
31,2.0808048471808434,2.060326169013977,2.0963595137000084,0.30256248,0.2890625,41,True,0.0001,512,512,128,0.4,0.0001,0.275
43,2.0667474307119846,2.0495123319625854,2.0739559419453144,0.30543745,0.28833008,53,True,0.0001,512,512,128,0.4,0.0001,0.3
40,2.197516541928053,2.2168346395492553,2.218595203012228,0.26049995,0.26245117,50,True,0.0001,512,512,128,0.5,0,0
44,2.177081637084484,2.1846267356872557,2.1878755800426006,0.2728125,0.27270508,54,True,0.0001,512,512,128,0.5,0,0.1
50,2.185668006539345,2.171993029594421,2.225420944392681,0.27574998,0.25927734,60,True,0.0001,512,512,128,0.5,0,0.125
103,2.1322313211858273,2.0913075256347655,2.1370901837944984,0.28806245,0.2783203,113,True,0.0001,512,512,128,0.5,0,0.15
53,2.1807014793157578,2.161618033409119,2.2002955600619316,0.27749997,0.27026367,63,True,0.0001,512,512,128,0.5,0,0.175
31,2.1973480693995953,2.2163092851638795,2.215048521757126,0.26568747,0.26342773,41,True,0.0001,512,512,128,0.5,0,0.2
19,2.2266104258596897,2.2269904985427855,2.2340895757079124,0.26231247,0.26220703,29,True,0.0001,512,512,128,0.5,0,0.225
39,2.1792895160615444,2.1812368936538697,2.1815270856022835,0.26906246,0.27368164,49,True,0.0001,512,512,128,0.5,0,0.25
45,2.184510000050068,2.169584020614624,2.190255329012871,0.26912498,0.26245117,55,True,0.0001,512,512,128,0.5,0,0.275
29,2.2010036408901215,2.186369023323059,2.209671627730131,0.26843745,0.27026367,39,True,0.0001,512,512,128,0.5,0,0.3
33,2.2140569165349007,2.2087707843780517,2.218832030892372,0.26774997,0.26220703,43,True,0.0001,512,512,128,0.5,0.001,0
77,2.149086020886898,2.1421710700988768,2.155541893094778,0.28368747,0.2770996,87,True,0.0001,512,512,128,0.5,0.001,0.1
34,2.2002337872982025,2.216226106643677,2.231049694120884,0.26462495,0.25732422,44,True,0.0001,512,512,128,0.5,0.001,0.125
30,2.1996815279126167,2.205305515289307,2.210613153874874,0.2670625,0.27270508,40,True,0.0001,512,512,128,0.5,0.001,0.15
50,2.178510684520006,2.1653186225891115,2.193350501358509,0.27743745,0.28149414,60,True,0.0001,512,512,128,0.5,0.001,0.175
47,2.1675403118133545,2.177834900856018,2.1984845586121082,0.2744375,0.27490234,57,True,0.0001,512,512,128,0.5,0.001,0.2
72,2.151363294571638,2.1231014318466186,2.1519456282258034,0.28249997,0.27563477,82,True,0.0001,512,512,128,0.5,0.001,0.225
73,2.1307992823421955,2.1261325054168703,2.1623260006308556,0.28287494,0.27319336,83,True,0.0001,512,512,128,0.5,0.001,0.25
62,2.156673237681389,2.14181725692749,2.183322973549366,0.27662498,0.2775879,72,True,0.0001,512,512,128,0.5,0.001,0.275
48,2.184572197496891,2.1456406536102297,2.1906703114509583,0.2805,0.26123047,58,True,0.0001,512,512,128,0.5,0.001,0.3
32,2.225523218512535,2.2225986557006836,2.2375293262302876,0.26556247,0.26708984,42,True,0.0001,512,512,128,0.5,0.0001,0
48,2.188955031335354,2.1728562297821044,2.211861990392208,0.2726875,0.26171875,58,True,0.0001,512,512,128,0.5,0.0001,0.1
92,2.1373985782265663,2.135915473937988,2.160659372806549,0.27781248,0.28027344,102,True,0.0001,512,512,128,0.5,0.0001,0.125
38,2.1921319887042046,2.1819047327041625,2.2019526176154613,0.27718747,0.26098633,48,True,0.0001,512,512,128,0.5,0.0001,0.15
71,2.1484407670795918,2.1474692964553834,2.154965355992317,0.27693748,0.26879883,81,True,0.0001,512,512,128,0.5,0.0001,0.175
36,2.1924493834376335,2.194239252090454,2.200705748051405,0.2661875,0.26708984,46,True,0.0001,512,512,128,0.5,0.0001,0.2
46,2.1730355732142925,2.169191101074219,2.233727805316448,0.27725,0.26098633,56,True,0.0001,512,512,128,0.5,0.0001,0.225
44,2.1756217889487743,2.180845905303955,2.1892381384968758,0.27075,0.26904297,54,True,0.0001,512,512,128,0.5,0.0001,0.25
44,2.1831902898848057,2.161637424468994,2.2049435637891293,0.2751875,0.26416016,54,True,0.0001,512,512,128,0.5,0.0001,0.275
73,2.1457480117678642,2.130579839706421,2.1637967862188816,0.28374994,0.265625,83,True,0.0001,512,512,128,0.5,0.0001,0.3
101,2.432911366224289,2.4303884716033934,2.473496563732624,0.22149998,0.20654297,111,True,0.0001,512,512,128,0.7,0,0
68,2.475448101758957,2.4984815368652344,2.4989117681980133,0.21493745,0.21582031,78,True,0.0001,512,512,128,0.7,0,0.1
80,2.4561620727181435,2.4593136386871337,2.4627030938863754,0.21518749,0.21850586,90,True,0.0001,512,512,128,0.7,0,0.125
131,2.337699383497238,2.3204021434783937,2.345710352063179,0.22512496,0.21923828,141,True,0.0001,512,512,128,0.7,0,0.15
68,2.4749001413583755,2.469932359695435,2.4923291876912117,0.21831244,0.21972656,78,True,0.0001,512,512,128,0.7,0,0.175
94,2.404808521270752,2.378852809906006,2.420180320739746,0.21737498,0.20874023,104,True,0.0001,512,512,128,0.7,0,0.2
9,2.716854140162468,2.701589653015137,2.7270381301641464,0.19874996,0.1899414,19,True,0.0001,512,512,128,0.7,0,0.225
71,2.4211507737636566,2.4405949783325194,2.460604913532734,0.21706247,0.22485352,81,True,0.0001,512,512,128,0.7,0,0.25
75,2.4323439598083496,2.417489547729492,2.450697623193264,0.22081244,0.20581055,85,True,0.0001,512,512,128,0.7,0,0.275
37,2.5787577405571938,2.5705653800964354,2.5961626693606377,0.21124995,0.21240234,47,True,0.0001,512,512,128,0.7,0,0.3
23,2.6908775940537453,2.7129539165496825,2.7601794376969337,0.19456244,0.18896484,33,True,0.0001,512,512,128,0.7,0.001,0
141,2.3276685923337936,2.3116397495269774,2.3518667742609978,0.22706246,0.2211914,151,True,0.0001,512,512,128,0.7,0.001,0.1
26,2.6450434178113937,2.6472683238983152,2.679131828248501,0.20624995,0.20727539,36,True,0.0001,512,512,128,0.7,0.001,0.125
17,2.6908418610692024,2.6978249855041505,2.7085533663630486,0.19862497,0.1977539,27,True,0.0001,512,512,128,0.7,0.001,0.15
74,2.4509246200323105,2.4488411235809324,2.4653071090579033,0.22131246,0.21020508,84,True,0.0001,512,512,128,0.7,0.001,0.175
110,2.366717740893364,2.347372305870056,2.37929055839777,0.22231245,0.21972656,120,True,0.0001,512,512,128,0.7,0.001,0.2
20,2.653683438897133,2.6533479862213136,2.680640794336796,0.20418745,0.20336914,30,True,0.0001,512,512,128,0.7,0.001,0.225
73,2.436357982456684,2.4308560218811035,2.474482960999012,0.21762496,0.21801758,83,True,0.0001,512,512,128,0.7,0.001,0.25
67,2.4530510902404785,2.4399452323913575,2.4541662856936455,0.21887499,0.22216797,77,True,0.0001,512,512,128,0.7,0.001,0.275
63,2.457548215985298,2.442781007766724,2.4588446468114853,0.21743745,0.21972656,73,True,0.0001,512,512,128,0.7,0.001,0.3
89,2.458415612578392,2.4616047725677492,2.4830668717622757,0.21599996,0.21264648,99,True,0.0001,512,512,128,0.7,0.0001,0
75,2.4613318368792534,2.480108587265015,2.5078956857323647,0.21787494,0.21606445,85,True,0.0001,512,512,128,0.7,0.0001,0.1
50,2.5322980657219887,2.5612051277160646,2.5780223831534386,0.20849997,0.20800781,60,True,0.0001,512,512,128,0.7,0.0001,0.125
48,2.5358792319893837,2.5519103183746337,2.5411424413323402,0.21424997,0.2211914,58,True,0.0001,512,512,128,0.7,0.0001,0.15
74,2.45908759534359,2.449105480194092,2.466448523104191,0.21787494,0.21313477,84,True,0.0001,512,512,128,0.7,0.0001,0.175
56,2.486657425761223,2.5021575546264647,2.536249130964279,0.21218747,0.2084961,66,True,0.0001,512,512,128,0.7,0.0001,0.2
98,2.396435134112835,2.3592947597503664,2.4188109636306763,0.22237498,0.21411133,108,True,0.0001,512,512,128,0.7,0.0001,0.225
53,2.4889041408896446,2.4812591648101807,2.5201716274023056,0.21956247,0.20581055,63,True,0.0001,512,512,128,0.7,0.0001,0.25
19,2.670115903019905,2.6652476863861083,2.673324055969715,0.20199996,0.203125,29,True,0.0001,512,512,128,0.7,0.0001,0.275
45,2.527248039841652,2.514309118270874,2.5463659912347794,0.21662498,0.21313477,55,True,0.0001,512,512,128,0.7,0.0001,0.3
